mp_id,formula,band_gap,Ef_eV_atom,density_g_cm3,volume_A3,nsites,n_elements,crystal_system
mp-17960,BaSm2O4,3.184599999999999,-3.575071462499998,7.142115470597453,466.9006962475405,28,3,Orthorhombic
mp-1197627,Pu2Te4Cl2O11,,-2.054945028377191,5.677485287123293,728.4451473625223,38,4,Triclinic
mp-510624,SrFeO3,0.0,-2.222982896999998,5.664240346569506,56.12970212480508,5,3,Cubic
mp-639138,EuSeClO3,0.0,-2.133750323723959,4.296139660341595,486.047794012991,24,4,Orthorhombic
mp-560569,KPrPdO3,0.597799999999999,-2.259648028986111,5.6513330877214365,196.52862688134343,12,4,Monoclinic
mp-754190,VSb3(PO4)4,0.44479999999999903,-2.358205351607143,3.886108920241287,340.1774668383752,24,4,Monoclinic
mp-1227060,CaSmAlO4,3.1214,-3.577859907857143,5.6515257068613405,82.68637123754873,7,4,Tetragonal
mp-726803,BaMn2P2O9,1.1844000000000001,-2.6565620421534133,3.880606381328718,193.90405950736323,14,4,Monoclinic
mp-562809,GdBi2BrO4,1.023199999999999,-2.385056775625001,8.187904483538329,145.83880843715707,8,4,Tetragonal
mp-561313,Si2Ag6O7,0.3115,-1.445429861999999,6.352587678063403,426.27155124313043,30,3,Monoclinic
mp-6739,Ba2CaOsO6,0.0,-2.6814129579999992,6.613556256286688,150.88930401897395,10,4,Cubic
mp-755079,V4(OF3)3,1.823999999999999,-2.9283235353125012,3.569955952817282,196.63901050848372,16,3,Triclinic
mp-776150,ScAgO3,0.361199999999999,-2.110980848333333,5.052178605566008,132.01168072464614,10,3,Orthorhombic
mp-551629,CsLiMoO4,4.4239999999999995,-2.260392497569788,3.369081928347315,147.7563147203685,7,4,Cubic
mp-560582,KMoAsO6,2.659399999999999,-1.94797412525,3.848428686841406,528.0621574821208,36,4,Orthorhombic
mp-504552,Nb2CoO6,1.7676,-2.668490155833343,5.602352969365906,403.98453665216084,36,3,Orthorhombic
mp-29468,Rb6Cl4O,1.6658,-1.95121591909091,3.03857808130697,732.9663349601925,22,3,Trigonal
mp-756048,TbErO3,4.5065,-3.9311991768333323,8.76779870405418,283.4667004969909,20,3,Orthorhombic
mp-1078907,Ba2GdMoO6,0.0,-3.008848843999999,6.604443256101903,156.85067110139718,10,4,Tetragonal
mp-1190132,Li2Ti3O7,2.9823,-3.229605154722221,3.42892117494918,261.003418970178,24,3,Monoclinic
mp-10733,Sm2O3,3.9371,-3.844915249500001,7.880389543347195,73.48116373552725,5,2,Trigonal
mp-1205111,RbOs2O9,,-1.48632134375,4.755448733110255,851.9069636837571,48,3,Orthorhombic
mp-36866,Al2CdO4,2.676,-2.820343855714285,5.023274422650056,152.3074941332601,14,3,Cubic
mp-1206118,VCoO3,0.11430000000000001,-2.000081474,5.000794880552624,104.84497603539772,10,3,Triclinic
mp-21036,NaMnO2,0.618799999999999,-2.012703328577586,4.239448081835982,86.11377422126974,8,3,Orthorhombic
mp-760313,VOF3,2.2205,-2.617027403999999,2.916228130916661,141.1417368698996,10,3,Monoclinic
mp-783906,Mn2O3F,0.0,-2.039230296810345,4.687292576423216,125.31925928868561,12,3,Orthorhombic
mp-18844,CaMn2O4,2.0103,-2.4479014340517242,4.647062841667492,305.8061848654581,28,3,Orthorhombic
mp-557577,K3ScSi2O7,3.6378,-3.03779018975,2.836141968958115,386.9138844415752,26,4,Hexagonal
mp-769271,Sr4Ta2O9,,-3.424987994977778,5.8495915344942215,486.20025171766486,30,3,Triclinic
mp-13109,SrHfO3,3.9893,-3.810444937999998,7.691217517439197,135.63234605846927,10,3,Orthorhombic
mp-17101,CaNb2O6,3.6052,-3.237535069722227,4.633305221035829,461.44700486399626,36,3,Orthorhombic
mp-2652,Y2O3,4.097300000000001,-3.953871922749999,5.026122832858722,596.8276909170065,40,2,Cubic
mp-18182,CsNa3TiO4,3.4808,-2.395163036069604,3.35254077098204,621.5900108808934,36,4,Triclinic
mp-17340,Nd4MnSe6O,0.0,-2.195277286832793,6.467509721134037,575.9772683422217,24,4,Hexagonal
mp-755197,V2O3F,1.031499999999999,-2.672561214166666,4.483375004329587,125.09824781317396,12,3,Orthorhombic
mp-760395,Cr2OF2,0.5312,-2.394162628000001,2.641492457868962,198.634616665706,10,3,Tetragonal
mp-547622,Pm2O3,3.8673,-3.8237697285000003,7.496773097556724,74.86677377542615,5,2,Trigonal
mp-4873,Ce2TeO2,0.0,-3.209099825333325,6.851267067497662,106.60162841392265,5,3,Tetragonal
mp-558258,Eu2I2O,0.048,-2.394903188999999,6.180172560792437,308.3122994144814,10,3,Orthorhombic
mp-559613,K6Se2O9,1.6318000000000001,-1.7229617032757352,3.108490370367237,1146.3912181880664,68,3,Tetragonal
mp-674490,FeSbO4,1.0037,-1.8344014733333331,6.018811158576186,66.65611286382992,6,3,Orthorhombic
mp-17103,Sr3Ta6(Si2O13)2,3.085499999999999,-3.4146119242051283,5.694361303934878,547.317232322382,39,4,Hexagonal
mp-1079615,Ba2UCdO6,1.8464,-3.106356700999999,7.136662795628484,167.78130963889217,10,4,Cubic
mp-1226748,Ce2ZrO6,2.0399,-3.835226589999999,6.7262187896122185,115.40257554135863,9,3,Tetragonal
mp-556104,La2CrO6,2.1672000000000002,-3.024001106666667,5.532285604532543,255.6134290078515,18,3,Monoclinic
mp-754342,ScFeO3,0.0,-2.76496437,4.208115250017525,117.43344650570573,10,3,Hexagonal
mp-996981,TlAuO2,0.0,-0.7706499683333341,10.99970379216018,65.41925200263006,4,3,Trigonal
mp-775905,Li2MnP2O7,3.7306,-2.641868594073617,2.787478464903523,578.4698439675782,48,4,Monoclinic
mp-18538,TbCu(WO4)2,1.493399999999999,-2.371085475555555,7.676944449124817,310.67318767819353,24,4,Triclinic
mp-780490,LiCr(PO4)2,1.1546,-2.357888300218254,2.733390105645599,604.7796394476535,48,4,Orthorhombic
mp-558223,TbMoClO4,2.748,-2.689001050952381,4.660900440588609,252.46429714348963,14,4,Monoclinic
mp-13335,Cd(BO2)2,3.343099999999999,-2.434287467619046,5.18819222918659,507.05530274277197,56,3,Hexagonal
mp-759749,KFeO2,0.0,-1.6820758474375,3.2017109854499672,131.67479338652373,8,3,Monoclinic
mp-19882,MnBPbO4,0.910899999999999,-2.216731743156814,6.167204367485452,362.89575246259017,28,4,Orthorhombic
mp-622619,UVAgO6,1.6036000000000001,-2.566959402962963,6.055153373852065,540.6117645357568,36,4,Monoclinic
mp-2240720,Mg(Ag2O3)2,,-0.8327039692424231,5.117316486352695,179.04747878804787,11,3,Trigonal
mp-556939,NpIO,0.0,-2.324902197916666,8.137685268709907,155.04291376644443,6,3,Tetragonal
mp-21326,La2NiO4,0.0,-3.039231982857143,6.899039556321979,96.3973480931367,7,3,Tetragonal
mp-556243,CaV2(PO5)2,1.8731,-2.810424025952381,3.496351691799813,345.6599397329404,30,4,Orthorhombic
mp-1220903,NaTi2BiO6,2.3619,-2.827865287804598,5.544281066656728,126.90037524637296,10,4,Orthorhombic
mp-19338,LiMoO2,0.0,-1.961930820833333,6.303683964152601,35.53052127436455,4,3,Trigonal
mp-23482,BaBiO3,0.0,-2.232591805999997,7.823300896291097,167.38710722210985,10,3,Trigonal
mp-775339,Li2V(Si2O5)3,1.7923,-3.020195635902778,2.678377172291075,586.9067382871904,48,4,Orthorhombic
mp-1207064,Ba2TbTaO6,3.512799999999999,-3.571236521399999,7.573935902369199,155.7779548924324,10,4,Tetragonal
mp-3626,SrZrO3,3.416,-3.654475072000001,5.399903088261012,279.02747839948415,20,3,Orthorhombic
mp-554098,Ti6O,0.0,-0.9166954207142841,4.718230249800664,213.4180585057646,14,2,Trigonal
mp-555476,Na3OsO5,0.09669999999999901,-1.782777301385694,4.820065961982677,350.56494549492476,27,3,Trigonal
mp-8960,Ba3NaNbO6,3.0766,-2.976785175579937,5.463029238962315,379.2644541637558,22,4,Trigonal
mp-16891,Nd4V5(Si2O11)2,0.0,-3.206550373142856,5.095915590715922,422.3118951484131,35,4,Monoclinic
mp-16432,Sr3(BO3)2,4.3980000000000015,-3.24476437712121,4.2551085363476,296.96034392569004,22,3,Trigonal
mp-550506,KClO3,5.0728,-1.13766669845,2.28265342975124,89.1498594092199,5,3,Trigonal
mp-764796,Li3Fe8(BO3)8,1.6373,-2.246204856821705,3.214622258488906,484.56070596430993,43,4,Triclinic
mp-752520,GdIO,0.252299999999999,-2.572313260833334,7.1487346099979,278.88416863544694,12,3,Orthorhombic
mp-561187,NdGa3(BO3)4,4.338999999999999,-2.773980556833334,4.8233071693801834,202.65611001792226,20,4,Trigonal
mp-23330,NaClO3,5.633199999999999,-1.082864028810345,2.361654110725001,299.3654104053254,20,3,Cubic
mp-27140,K2Sb4O11,1.8585999999999991,-1.9721775643823531,4.65972963806291,528.2887497514081,34,3,Monoclinic
mp-18928,Mn2SiO4,1.988499999999999,-2.594300529408867,4.140242289153002,324.0014486422718,28,3,Orthorhombic
mp-19035,BaFeO3,0.0,-2.102256507666665,6.490300408521839,61.70323615127433,5,3,Cubic
mp-23516,Cu2Cl2O,0.0,-0.905617826999999,3.768956974665404,188.56731198549897,10,3,Orthorhombic
mp-20102,Gd(PdO2)2,0.0,-1.96523017142857,8.51459336893298,169.31387956979202,14,3,Tetragonal
mp-17662,Lu2PdO4,0.5717999999999991,-3.123752209047618,9.688907649402706,178.36152256463785,14,3,Orthorhombic
mp-7535,Li5AlO4,4.795,-2.492909137666666,2.296773064977692,181.73621537075636,20,3,Orthorhombic
mp-761129,V2O3F2,0.0,-2.6480904535714282,3.58429478208898,174.0809773465668,14,3,Triclinic
mp-10417,KSbO2,2.011,-1.8814564380624992,4.282305780301104,149.56743644713066,8,3,Monoclinic
mp-29472,Fe4As2O11,0.7292000000000001,-1.6586915076470592,4.558178723117629,200.0789516435313,17,3,Triclinic
mp-1102977,GaAsO4,3.084899999999999,-1.926752135000001,3.919982563529167,176.76533934857778,12,3,Orthorhombic
mp-1191389,PrVO4,3.4977,-3.117268984027777,5.232704059707418,324.76021467294544,24,3,Monoclinic
mp-1178369,CuNiO2,0.0,-1.013725287499999,6.507024104056001,39.360320872704094,4,3,Monoclinic
mp-19234,Ba2WO3F4,3.9748,-3.354204817999999,5.813770602444996,332.74118090861,20,4,Monoclinic
mp-504867,Sr3CuIrO6,0.0,-2.265716756818182,6.5204858316267345,313.0440127145043,22,4,Monoclinic
mp-1096971,GaAgO2,0.5611,-1.582296671041656,7.226031186679116,48.16369788304776,4,3,Trigonal
mp-18960,ErVO4,2.9661,-3.212660742500001,6.005073440083617,156.068355947956,12,3,Tetragonal
mp-19113,CoTeO3,0.0,-1.4002619573333321,6.286361178799385,247.80538862775018,20,3,Orthorhombic
mp-770537,LiMn2O3,,-2.071978841949234,4.438756990130531,246.62961133176168,24,3,Monoclinic
mp-17730,K2SnO3,2.1547,-1.9538010669999992,3.8790337427148343,419.3559684925444,24,3,Orthorhombic
mp-11914,NaLa2IrO6,0.0,-2.701588549637931,7.110689691118964,275.10156728105716,20,4,Monoclinic
mp-28382,K4ZnO3,1.694599999999999,-1.487419703312499,2.915887774537482,614.5834668899363,32,3,Triclinic
mp-19172,KV3O8,2.0933,-2.361849654770832,3.33445478265481,318.6346024974923,24,3,Monoclinic
mp-1019729,Eu3AlO5,0.0,-3.325880598333335,7.470106329226227,250.24236003888277,18,3,Tetragonal
mp-216,Sc2O3,3.8235,-3.968732640749999,3.8189049323031883,479.72910891946253,40,2,Cubic
mp-5040,CaTe2O5,3.3756,-2.097978778541672,4.58737548143724,543.3684691736437,32,3,Monoclinic
mp-1291343,Li3Mn4SnO8,,-2.083238692607759,4.718843426116649,342.94340130016906,32,4,Triclinic
mp-510293,Pb3SeO5,2.4633000000000003,-1.478446876371529,7.810335841546912,331.9051622116628,18,3,Orthorhombic
mp-1212158,Hf3GeO8,4.55,-3.524203681249999,9.543325881594967,128.08233281489063,12,3,Tetragonal
mp-616597,ReHgO4,2.6963,-1.757885774583333,7.246619297408336,413.19242178489174,24,3,Monoclinic
mp-20015,As2PbO6,2.1358,-1.7332001416666651,6.573971107735893,114.43463048256831,9,3,Trigonal
mp-19175,MnSe2O5,2.3872,-1.491620001889824,4.338470944085298,448.35818825651205,32,3,Monoclinic
mp-1080105,CeAsRuO,0.0,-2.051013279374999,8.086423088491951,136.39569479765416,8,4,Tetragonal
mp-1193850,Ca2AlP2O9,0.0,-3.085039444234694,3.131544488615524,332.0285006936559,28,4,Monoclinic
mp-778259,PrHfO4,0.19340000000000002,-3.500984891527777,8.040780195171237,633.4139475233503,48,3,Tetragonal
mp-771945,SnP6(WO8)3,0.0,-2.478592717436974,4.213474953188574,488.70945296691406,34,4,Trigonal
mp-562779,ErCoO3,1.4471,-2.653127237499942,9.040484271457935,201.45109439388898,20,3,Orthorhombic
mp-3439,SbPO4,4.002099999999999,-2.355047281607143,4.373584718132746,164.57479013328825,12,3,Monoclinic
mp-721238,Li10Sn(PO6)2,3.272599999999999,-2.447264314704762,2.600043395283148,564.6509124636464,50,4,Triclinic
mp-3977,CsB3O5,5.304,-2.809898508850575,3.323667759593714,490.28859894433543,36,3,Orthorhombic
mp-989178,ScOF,4.333399999999999,-4.041968345,3.901423870148798,68.06041692893348,6,3,Tetragonal
mp-30284,HgAsO3,1.235099999999999,-1.362179759999999,6.807764840336567,157.81998171998964,10,3,Trigonal
mp-755612,DyGaO3,3.6351,-3.131620863333333,8.202734054916514,226.90885588842502,20,3,Orthorhombic
mp-8376,MgAlBO4,6.0077,-3.175152658452381,3.347501273221145,250.19964046455374,28,4,Orthorhombic
mp-618807,KSb(MoO4)2,2.5382,-2.004925024770833,4.24156362926743,376.40682877659583,24,4,Triclinic
mp-1020633,RbMgBO3,4.3738,-2.761020107777777,3.233635464318393,346.28145319969525,24,4,Cubic
mp-557529,Na5P3O10,4.5729,-2.608141490879187,2.6184820521298082,466.5701355900167,36,3,Monoclinic
mp-997038,AgPdO2,0.0,-0.6587361541666651,7.7409913067987475,105.66325910649849,8,3,Monoclinic
mp-755738,Rb2O,1.6455000000000002,-1.101216714999999,4.328587598289292,286.8491057337499,12,2,Orthorhombic
mp-1218217,Sr2ZrMoO6,0.0,-3.066131268000001,5.340189662652961,142.54021306930753,10,4,Tetragonal
mp-18719,KLu(WO4)2,3.2486,-2.690631258243055,7.263657344909467,324.5064494194987,24,4,Monoclinic
mp-561486,Na2Mg5(PO4)4,4.9369,-2.956213745049261,2.898880750730214,313.55634657257474,27,4,Triclinic
mp-559057,NbTl(BO3)2,3.4093,-2.685720872166668,5.00325663770471,550.8180977133085,40,4,Orthorhombic
mp-770690,Mn3TeO6,0.523799999999999,-1.893358661045978,5.31055598606439,242.9014472077863,20,3,Trigonal
mp-556163,Zn2SiO4,2.6857,-2.421369859999999,4.487559749071903,164.96091650463845,14,3,Tetragonal
mp-1225637,Er2FeSbO7,,-2.879694602272727,7.8399662489081425,264.3821712227003,22,4,Orthorhombic
mp-558105,LiB6O9F,6.4556000000000004,-2.86485175622549,2.086963707739641,747.2953683007624,68,4,Orthorhombic
mp-1199914,MnSeO3,,-1.6429584243049442,4.09000873059703,590.79741054001,40,3,Monoclinic
mp-1226797,Ce2ZrO6,1.8408,-3.84613876111111,6.70001184763861,115.8539700567106,9,3,Trigonal
mp-505741,Ca3V2O8,3.4422,-2.975325990000001,3.483806065986131,166.87926215798342,13,3,Trigonal
mp-510519,Rb2V3O8,2.0914,-2.452017968076925,3.382862004189621,443.50453743873965,26,3,Tetragonal
mp-21567,SmAl3(PbO4)2,2.9907,-2.982744790178571,5.810066136784139,884.5054357114328,56,4,Cubic
mp-19970,Li3CuO3,1.178,-1.78138969642857,3.31291605561265,265.3866298411937,28,3,Tetragonal
mp-755239,Ga2HgO4,0.5638000000000001,-1.7679808025000012,7.779378751908711,172.4851298323598,14,3,Cubic
mp-768237,Gd2HfO5,3.1575,-3.925566379687501,7.887672504645749,482.5085207802584,32,3,Orthorhombic
mp-16787,K2V3O8,2.0466,-2.445476564961539,2.8795517033620532,414.06486363841395,26,3,Tetragonal
mp-555465,La10Si8O3,0.0,-1.436847655952381,5.6562588325449745,487.8452564765718,21,3,Hexagonal
mp-4558,Li4GeO4,4.0961,-2.297887119259258,3.211497337754821,170.01121327561134,18,3,Orthorhombic
mp-1226753,CdBiIO2,1.2558,-1.318415804999999,7.45490248589109,106.98303090136577,5,4,Tetragonal
mp-555098,SrSeO3,3.886199999999999,-2.315592203968749,4.650252675821593,306.49128877949005,20,3,Orthorhombic
mp-13361,Cd2Cu(PO4)2,0.698099999999999,-2.140788739175835,4.832737749500663,164.34859169790363,13,4,Triclinic
mp-8248,Rb2TeO3,3.5879,-1.832296276111109,4.103064536797867,280.48933066328664,12,3,Monoclinic
mp-4870,Cu(BO2)2,0.0,-2.292747814523806,4.001008857091995,371.44927448052437,42,3,Tetragonal
mp-1218417,SrCa(CuO2)2,0.0,-2.083795151249999,4.758932337280637,111.23487921875814,8,4,Orthorhombic
mp-542143,RbZn4(BO3)3,2.7811999999999992,-2.327454889411765,3.814189446118246,455.84748978660997,34,4,Monoclinic
mp-548231,FeBiO3,0.0,-1.612286208999997,8.8942255344319,116.80742898715596,10,3,Trigonal
mp-558990,K2Sr(PO3)4,5.6094,-2.837911568582707,2.713496095393544,294.78172303873487,19,4,Tetragonal
mp-1105780,Bi2O3,1.487499999999999,-1.603110455500007,9.809987387003124,315.4919950086671,20,2,Trigonal
mp-30948,Tb(IO3)3,3.5406,-1.478284576858975,5.813054242945135,781.1383510750674,52,3,Monoclinic
mp-754490,NiHgO2,0.0,-0.9115316718750011,8.93386242046077,216.56275852085403,16,3,Trigonal
mp-9783,Ba3(AsO4)2,3.906,-2.69028426346154,5.500286649022182,208.25679381677483,13,3,Trigonal
mp-7648,SiO2,5.424499999999999,-3.260820557499999,2.148979200827146,185.71110886565558,12,2,Orthorhombic
mp-758602,LiFeSiO4,,-2.4602942251190463,2.871561272302043,358.2249046742711,28,4,Orthorhombic
mp-546625,HoBi2BrO4,1.366499999999999,-2.418701072499999,8.471310045810544,142.46529738069583,8,4,Tetragonal
mp-18745,LaMnSbO,0.0,-1.879559361982758,6.064963618092518,181.58051049583042,8,4,Tetragonal
mp-510366,K6Co2O5,0.6965999999999991,-1.405986150653846,2.707276239869873,530.5002909531748,26,3,Tetragonal
mp-996970,AgBiO2,1.2491,-1.123922422916666,7.582117351272498,152.80025595610647,8,3,Monoclinic
mp-19138,BaNiO3,1.469199999999999,-1.8200224730000012,6.072761251153483,133.449151553611,10,3,Hexagonal
mp-1035164,LiMg14SbO16,,-2.824119725104166,3.730169456952956,322.7270879699907,32,4,Orthorhombic
mp-768848,Tb2(WO4)3,3.5942,-2.742251112843137,7.282840828648,483.99672520111653,34,3,Monoclinic
mp-1223462,KCeTi2O6,0.029399999999999003,-3.341069330391666,5.110601224315857,120.52753460150376,10,4,Cubic
mp-768785,LiSn2(SO4)3,0.0,-1.840680494212963,3.125236567980257,565.9207346613489,36,4,Trigonal
mp-5141,Na2SeO4,3.3557,-1.750063777157477,3.276391010934587,191.51407671638307,14,3,Orthorhombic
mp-27439,TmIO,3.3943,-3.102426840000003,7.208010992423642,143.67883590572137,6,3,Tetragonal
mp-30950,Sr3GeO,0.31880000000000003,-1.5590189605,4.507172912605396,517.9996391565651,20,3,Orthorhombic
mp-971678,Na3Ni2SbO6,2.2487999999999992,-1.783398434511494,4.9879019934239235,269.0688820488965,24,4,Monoclinic
mp-770210,CaY2O4,3.6651,-3.6969840839285713,4.689433808714298,399.267709597316,28,3,Orthorhombic
mp-31755,Ta2FeO6,2.7333,-2.9764097588518883,8.43004538466432,404.78103508008763,36,3,Tetragonal
mp-21489,Rb2PbO3,1.2033,-1.554828175833331,5.767274758687875,245.3886288086962,12,3,Orthorhombic
mp-553082,PrBi2ClO4,1.1244,-2.388985133958334,7.559526182273299,144.60754212022087,8,4,Tetragonal
mp-20361,FePO4,1.3138,-2.310016990357142,3.532024376818452,283.61804366602223,24,3,Orthorhombic
mp-558248,PrTa3O9,3.1742,-3.502792147974359,8.126667123393574,338.2701337934496,26,3,Monoclinic
mp-22789,DyVO3,1.6567999999999992,-3.296628931333332,7.735287972077501,224.4936902037986,20,3,Orthorhombic
mp-1227657,Ca3MnO4,2.908,-2.9566536522413793,3.799884703489163,209.0329418167232,16,3,Monoclinic
mp-754596,RbGaO2,2.4653,-2.05098305875,4.256387156615788,146.0560950984401,8,3,Cubic
mp-1176435,MnGaO3,1.2823,-2.060712347086208,5.227985590243382,109.68179486463097,10,3,Hexagonal
mp-1019534,BaAl4O7,3.6891,-3.447166220624999,3.5063269685113223,676.749031805288,48,3,Orthorhombic
mp-4805,Gd2SO2,2.019399999999999,-3.519234681499997,7.326043273032852,85.80620611599412,5,3,Trigonal
mp-752974,VOF2,2.2133,-2.796830512499999,3.12971926506118,222.7077207619061,16,3,Orthorhombic
mp-19078,Ba2SrWO6,3.3505000000000003,-2.967192317999999,6.4100347176514685,166.34065979923568,10,4,Trigonal
mp-752713,HoBO3,5.4365,-3.557053922833332,6.926331102417453,321.8398383288317,30,3,Orthorhombic
mp-30539,Y2WO6,3.3561,-3.262929069444446,6.482148133311926,468.94488257674897,36,3,Orthorhombic
mp-676985,YbPaO4,0.0,-4.097001039999999,10.401713710420745,149.44735477592258,12,3,Tetragonal
mp-10316,CeCdAsO,0.0,-1.853373068124999,7.110783300892305,160.40675048389417,8,4,Tetragonal
mp-715035,VO2,0.7988000000000001,-2.422587112708335,3.835291482672382,574.5612148344292,48,2,Orthorhombic
mp-556307,Na2Si2O5,4.4459,-2.8965906769731813,2.506775956437372,482.63284620580157,36,3,Monoclinic
mp-863749,Rb2Hf2O5,1.9412,-3.137224715555555,6.890326276554248,146.5043280770728,9,3,Tetragonal
mp-753579,V2P2O7,0.0,-2.585503754025974,3.5506868538705243,257.98973857657506,22,3,Monoclinic
mp-1174000,Li5Mn(CoO4)2,,-1.8829622709123561,4.003562767299918,139.1556935220989,16,4,Monoclinic
mp-1228422,Ba2CeNbO6,0.0,-3.366250702999999,6.158877795373797,162.7605333208576,10,4,Cubic
mp-554206,Cs2Al2As2O7,3.662199999999999,-2.500848698408488,3.7781605497759223,255.62467869436176,13,4,Orthorhombic
mp-6603,Sr2CeIrO6,0.0,-2.841448410500001,7.066137930659349,283.6770461996348,20,4,Monoclinic
mp-773628,NaV2O4,0.0,-2.36449380591133,3.796787602978431,165.20630570252632,14,3,Tetragonal
mp-1218387,Sr2TiRuO6,0.0,-2.866145533333333,5.628336806924551,123.96456882035727,10,4,Tetragonal
mp-5836,ThSiO4,4.8900000000000015,-3.826331624166665,6.6610355185589025,161.60125463740232,12,3,Tetragonal
mp-1218202,SrLaCuO4,0.0,-2.632974647857143,6.2481972964645465,94.09842473162789,7,4,Tetragonal
mp-14069,CsAlO2,4.273499999999999,-2.846654709913793,4.754254032205877,134.04157594112974,8,3,Cubic
mp-972032,Tl(IO3)3,2.1696,-0.8475369471795051,5.968684550753627,405.6788704709502,26,3,Trigonal
mp-753633,CrIrO4,0.0,-1.719145625,8.362866208274177,61.19862441273594,6,3,Orthorhombic
mp-996993,CuBrO2,0.0,-0.5552511387499991,5.274813033110611,55.232211029910964,4,3,Monoclinic
mp-4851,Sr(GaO2)2,3.0697,-2.639062434821427,4.783115367774303,808.3810512647319,56,3,Monoclinic
mp-758423,LiCoSiO4,,-2.316180556904762,3.079273362227962,511.08341809351094,42,4,Trigonal
mp-8230,Zn(PO3)2,4.6635,-2.502442132420636,3.646208509024024,203.43666854127073,18,3,Monoclinic
mp-561808,YbBi2ClO4,0.0,-2.271845920312504,8.788215969033596,130.4612366524194,8,4,Tetragonal
mp-6273,Ba4Na(SbO4)3,1.5158,-2.539544967568964,6.299665564891319,297.74533893108355,20,4,Cubic
mp-562735,Cs5FeO4,0.762699999999999,-1.449070992327587,4.951195682701166,1052.25232677754,40,3,Monoclinic
mp-605333,In2Cu2O5,0.0,-1.480011692037037,6.521137277453092,444.8297240226907,36,3,Monoclinic
