mp_id,formula,band_gap,Ef_eV_atom,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-3615,Nd(BO2)3,5.4208,-3.16329933,Nd1 B3 O6,5.0,60.0,55.0,12.3,9.540000000000001,8.0,19.0,87.0,68.0,75.7,13.559999999999999,87.0,10.811,144.242,133.43099999999998,27.267139999999994,23.394971999999996,15.9994,54.8,2348.0,2293.2,866.68,974.2560000000001,54.8,3.0,16.0,13.0,13.8,2.6399999999999997,16.0,2.0,6.0,4.0,2.4,0.72,2.0,66.0,201.0,135.0,84.9,23.220000000000006,66.0,1.14,3.44,2.3,2.79,0.78,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.7,1.56,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.4,0.7200000000000001,0.0,3.0,6.0,3.0,5.1,1.2600000000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.7,1.3800000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,1.8,0.0,2.0,10.0,8.0,3.7,2.04,2.0,7.1725,34.81,27.637500000000003,11.09575,4.74285,9.105,0.0,1.524,1.524,0.4572,0.64008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,76.4,77.28,12.0
mp-32393,Ni2P5O16,0.0225,-2.155416209704968,Ni2 P5 O16,8.0,28.0,20.0,11.26086956521739,4.536862003780718,8.0,61.0,87.0,26.0,83.8695652173913,4.355387523629492,87.0,15.9994,58.6934,42.693999999999996,22.967217826086955,9.694355236294896,15.9994,54.8,1728.0,1673.2,257.3608695652174,281.82381852551987,54.8,10.0,16.0,6.0,15.26086956521739,1.0283553875236298,16.0,2.0,4.0,2.0,2.391304347826087,0.5444234404536862,2.0,66.0,124.0,58.0,79.95652173913044,19.417769376181475,66.0,1.91,3.44,1.53,3.035217391304348,0.5631758034026465,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.4347826086956523,0.7863894139886578,4.0,0.0,8.0,8.0,0.6956521739130435,1.2703213610586013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,6.130434782608695,0.6729678638941397,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0434782608695654,0.41587901701323265,2.0,0.0,2.0,2.0,0.17391304347826086,0.3175803402646503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.217391304347826,0.3402646502835539,2.0,9.105,22.5702380952,13.4652380952,12.137877846782608,4.535808803659735,9.105,0.0,1.625,1.625,0.3532608695652174,0.5529300567107751,0.0,0.0,0.5953947,0.5953947,0.05177345217391305,0.0945428257088847,0.0,2.0,225.0,223.0,28.347826086956523,34.20037807183365,12.0
mp-1047437,Ca(CuO2)2,0.6713,-1.710242645,Ca1 Cu2 O4,8.0,29.0,21.0,15.714285714285714,8.816326530612246,8.0,7.0,87.0,80.0,69.0,20.571428571428573,87.0,15.9994,63.546,47.5466,33.02394285714286,19.456620408163268,15.9994,54.8,1357.77,1302.97,578.5342857142857,598.5534693877552,54.8,2.0,16.0,14.0,12.571428571428571,3.918367346938776,16.0,2.0,4.0,2.0,2.857142857142857,0.979591836734694,2.0,66.0,176.0,110.0,100.57142857142857,39.51020408163265,66.0,1.0,3.44,2.44,2.6514285714285712,0.9012244897959184,3.44,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.857142857142857,2.3673469387755097,6.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.4285714285714286,0.6530612244897959,2.0,9.105,37.77,28.665000000000003,13.761428571428572,6.859591836734694,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,103.28571428571429,104.3265306122449,12.0
mp-760935,Co2OF3,0.262499999999999,-1.972214389999999,Co2 O1 F3,8.0,27.0,19.0,14.833333333333334,8.11111111111111,9.0,58.0,93.0,35.0,80.33333333333333,14.888888888888891,93.0,15.9994,58.933195,42.933794999999996,31.810166600000002,18.082018933333334,18.9984032,53.5,1768.0,1714.5,625.2166666666667,761.8555555555555,53.5,9.0,17.0,8.0,14.166666666666666,3.4444444444444446,17.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,57.0,126.0,69.0,81.5,29.666666666666668,57.0,1.88,3.98,2.1,3.19,0.8733333333333334,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.1666666666666665,2.111111111111111,5.0,0.0,7.0,7.0,2.3333333333333335,3.1111111111111107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,7.5,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8333333333333334,0.5555555555555555,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.8333333333333333,0.8333333333333334,1.0,9.105,10.245,1.1399999999999988,9.78625,0.30583333333333346,9.7075,0.0,1.97,1.97,0.985,0.985,1.97,0.0,1.5484712,1.5484712,0.5161570666666667,0.6882094222222221,0.0,12.0,194.0,182.0,74.16666666666667,79.88888888888889,15.0
mp-8335,Ba2ZrO4,2.9787999999999992,-3.430814742857144,Ba2 Zr1 O4,8.0,56.0,48.0,26.285714285714285,20.897959183673468,8.0,9.0,87.0,78.0,58.57142857142857,32.48979591836735,87.0,15.9994,137.327,121.3276,61.410799999999995,51.89874285714286,15.9994,54.8,2128.0,2073.2,621.0285714285714,647.1183673469388,54.8,2.0,16.0,14.0,10.285714285714286,6.530612244897959,16.0,2.0,6.0,4.0,3.5714285714285716,1.7959183673469388,2.0,66.0,215.0,149.0,124.14285714285714,66.44897959183673,66.0,0.89,3.44,2.55,2.41,1.1771428571428568,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,2.0,2.0,0.2857142857142857,0.4897959183673469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.571428571428571,1.6326530612244898,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,8.0,8.0,1.1428571428571428,1.9591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.2857142857142856,1.6326530612244896,2.0,9.105,63.59,54.485,26.685000000000002,21.08857142857143,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,100.0,100.57142857142857,12.0
mp-10348,LaSc3(BO3)4,4.0855999999999995,-3.471816469333333,La1 Sc3 B4 O12,5.0,57.0,52.0,11.8,7.280000000000001,8.0,11.0,87.0,76.0,68.9,22.959999999999997,87.0,10.811,138.90547,128.09447,25.450500299999998,17.19712048,15.9994,54.8,2348.0,2293.2,834.2299999999999,935.316,54.8,3.0,16.0,13.0,12.8,3.9199999999999995,16.0,2.0,6.0,4.0,2.5,0.8,2.0,66.0,207.0,141.0,92.25,34.8,66.0,1.1,3.44,2.34,2.7310000000000003,0.8507999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.0,2.4,2.0,7.1725,36.8975,29.725,12.077625000000001,5.5292,9.105,0.0,1.524,1.524,0.3048,0.48768,0.0,0.0,6.35e-06,6.35e-06,9.525000000000001e-07,1.6192500000000002e-06,0.0,12.0,194.0,182.0,79.2,80.64000000000001,12.0
mp-6474,Ba3MgNb2O9,2.647999999999999,-3.266047576,Ba3 Mg1 Nb2 O9,8.0,56.0,48.0,22.266666666666666,18.488888888888887,8.0,9.0,87.0,78.0,64.8,27.066666666666666,87.0,15.9994,137.327,121.3276,51.072890666666666,45.657240888888886,15.9994,54.8,2750.0,2695.2,661.08,727.5360000000001,54.8,2.0,16.0,14.0,10.8,6.239999999999999,16.0,2.0,6.0,4.0,3.2666666666666666,1.5555555555555551,2.0,66.0,215.0,149.0,113.86666666666666,57.440000000000005,66.0,0.89,3.44,2.55,2.542666666666667,1.0767999999999998,3.44,1.0,2.0,1.0,1.8666666666666667,0.2311111111111111,2.0,0.0,4.0,4.0,2.4,1.9199999999999997,4.0,0.0,4.0,4.0,0.5333333333333333,0.9244444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.8,1.4933333333333332,6.0,0.0,1.0,1.0,0.13333333333333333,0.23111111111111113,0.0,0.0,2.0,2.0,1.2,0.9599999999999999,2.0,0.0,6.0,6.0,0.8,1.3866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.1333333333333333,1.2977777777777777,2.0,9.105,63.59,54.485,22.131000000000004,16.684800000000003,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,96.46666666666667,101.36,12.0
mp-25053,Sr2NiMoO6,2.2338,-2.469603902,Sr2 Ni1 Mo1 O6,8.0,42.0,34.0,19.4,13.680000000000001,8.0,8.0,87.0,79.0,64.9,26.52,87.0,15.9994,95.96,79.9606,42.58898,31.907496,15.9994,54.8,2896.0,2841.2,705.28,780.576,54.8,2.0,16.0,14.0,11.6,5.279999999999999,16.0,2.0,5.0,3.0,3.1,1.3199999999999998,2.0,66.0,195.0,129.0,106.4,48.480000000000004,66.0,0.95,3.44,2.49,2.661,0.9347999999999999,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.3,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,5.6,1.4400000000000002,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,0.7,1.1199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,0.8,2.0,9.105,54.23,45.125,18.91,14.127999999999997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,12.0,229.0,217.0,97.6,102.71999999999998,12.0
mp-1190466,CoBi6(SO8)2,2.350099999999999,-1.7755594803999992,Co1 Bi6 S2 O16,8.0,83.0,75.0,27.4,26.688000000000002,8.0,58.0,88.0,30.0,85.68,2.2143999999999937,87.0,15.9994,208.9804,192.981,65.3174398,68.958220896,15.9994,54.8,1768.0,1713.2,267.5168,272.27750399999996,54.8,9.0,16.0,7.0,15.48,0.7487999999999998,16.0,2.0,6.0,4.0,3.12,1.4528,2.0,66.0,148.0,82.0,91.2,32.256,66.0,1.88,3.44,1.56,2.968,0.6041599999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.6,0.576,4.0,0.0,10.0,10.0,2.68,3.8592,0.0,0.0,14.0,14.0,3.36,5.107200000000001,0.0,6.0,29.0,23.0,11.64,8.332799999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.16,0.40320000000000006,2.0,0.0,3.0,3.0,0.12,0.2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.28,0.40319999999999995,2.0,9.105,32.95,23.845000000000002,16.20795,9.568812000000001,9.105,0.0,2.202,2.202,0.17615999999999998,0.3241344,0.0,0.0,1.5484712,1.5484712,0.061938848000000005,0.11892258816000002,0.0,12.0,194.0,182.0,23.92,20.979200000000002,12.0
mp-560354,SbCl(OF3)2,1.9238,-1.89632786,Sb1 Cl1 O2 F6,8.0,51.0,43.0,13.8,8.080000000000002,9.0,85.0,94.0,9.0,91.1,2.860000000000002,93.0,15.9994,121.76,105.76060000000001,30.32022192,19.314511232,18.9984032,53.5,903.78,850.28,150.59799999999998,154.83679999999998,53.5,15.0,17.0,2.0,16.6,0.5599999999999994,17.0,2.0,5.0,3.0,2.4,0.6399999999999999,2.0,57.0,139.0,82.0,71.5,19.6,57.0,2.05,3.98,1.9300000000000002,3.597,0.4596,3.98,2.0,2.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,4.6,0.5600000000000002,5.0,0.0,10.0,10.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,7.6,1.4799999999999998,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.4,0.5599999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.4,0.5599999999999999,1.0,9.105,31.56,22.455,13.251249999999999,5.911,9.7075,0.0,2.493,2.493,1.4313,0.85878,1.97,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,34.4,32.239999999999995,15.0
mp-15186,Er(CuO2)2,0.0,-2.092032177857141,Er1 Cu2 O4,8.0,68.0,60.0,22.571428571428573,16.653061224489797,8.0,35.0,87.0,52.0,73.0,16.0,87.0,15.9994,167.259,151.25959999999998,51.192657142857136,40.22086530612244,15.9994,54.8,1770.0,1715.2,672.1057142857143,705.492244897959,54.8,3.0,16.0,13.0,12.714285714285714,3.7551020408163263,16.0,2.0,6.0,4.0,3.142857142857143,1.3061224489795917,2.0,66.0,189.0,123.0,102.42857142857143,41.632653061224495,66.0,1.24,3.44,2.2,2.685714285714286,0.8620408163265305,3.44,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,0.0,12.0,12.0,1.7142857142857142,2.938775510204082,0.0,6.0,14.0,8.0,8.571428571428571,2.9387755102040813,6.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2857142857142857,0.4897959183673469,0.0,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,9.105,30.585,21.48,12.735000000000001,5.1000000000000005,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,98.85714285714286,99.26530612244899,12.0
mp-12323,NaSm2IrO6,0.0,-2.658174027637931,Na1 Sm2 Ir1 O6,8.0,77.0,69.0,26.0,24.6,8.0,2.0,87.0,85.0,63.0,28.8,87.0,15.9994,192.217,176.2176,61.192316928000004,61.87200984320001,15.9994,54.8,2739.0,2684.2,612.867,718.0798,54.8,1.0,16.0,15.0,11.2,5.76,16.0,2.0,6.0,4.0,3.3,1.6199999999999999,2.0,66.0,198.0,132.0,109.9,52.67999999999999,66.0,0.93,3.44,2.51,2.6109999999999998,0.9948,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,0.7,1.2599999999999998,0.0,0.0,14.0,14.0,2.6,3.6400000000000006,0.0,1.0,23.0,22.0,7.6,3.2399999999999998,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,3.0,3.0,0.3,0.54,0.0,0.0,8.0,8.0,1.6,2.56,0.0,1.0,8.0,7.0,3.2,1.9200000000000004,2.0,9.105,33.23,24.124999999999996,16.45433333333,9.268066666661998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,85.8,88.55999999999999,12.0
mp-1101266,Tm2TeO2,0.442,-3.271226042333336,Tm2 Te1 O2,8.0,69.0,61.0,41.2,26.560000000000002,8.0,37.0,90.0,53.0,67.6,24.48,37.0,15.9994,168.93421,152.93481,99.49344400000001,66.79523520000001,15.9994,54.8,1818.0,1763.2,893.652,739.4784000000001,54.8,3.0,16.0,13.0,10.8,6.24,3.0,2.0,6.0,4.0,4.2,1.7600000000000002,2.0,66.0,190.0,124.0,130.0,51.2,66.0,1.25,3.44,2.19,2.2960000000000003,0.9152000000000001,1.25,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,13.0,13.0,5.2,6.24,0.0,6.0,16.0,10.0,11.6,4.4799999999999995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,1.0,2.0,1.0,1.6,0.48,1.0,9.105,34.7633333333,25.658333333299996,22.50666666666,10.721333333328,9.105,0.0,0.464,0.464,0.09280000000000001,0.14848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,112.8,80.64000000000001,12.0
mp-861568,MnOF,2.0886,-2.359620204310344,Mn1 O1 F1,8.0,25.0,17.0,14.0,7.333333333333333,8.0,52.0,93.0,41.0,77.33333333333333,16.88888888888889,52.0,15.9994,54.938045,38.938645,29.978616066666664,16.63961928888889,15.9994,53.5,1519.0,1465.5,542.4333333333333,651.0444444444444,53.5,7.0,17.0,10.0,13.333333333333334,4.222222222222222,7.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,57.0,139.0,82.0,87.33333333333333,34.44444444444444,57.0,1.55,3.98,2.4299999999999997,2.99,0.96,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,5.0,5.0,1.6666666666666667,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.666666666666667,0.44444444444444436,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,5.0,5.0,1.6666666666666667,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.6666666666666665,1.5555555555555554,1.0,9.105,10.4875862069,1.3825862068999992,9.7666954023,0.4805938697333332,9.105,0.0,1.97,1.97,0.6566666666666666,0.8755555555555556,0.0,0.0,0.000310120689655,0.000310120689655,0.00010337356321833333,0.00013783141762444443,0.0,12.0,217.0,205.0,81.33333333333333,90.44444444444444,12.0
mp-550685,Ba2CaTeO6,2.9976000000000003,-2.786920297666666,Ba2 Ca1 Te1 O6,8.0,56.0,48.0,23.2,18.88,8.0,7.0,90.0,83.0,63.7,33.220000000000006,87.0,15.9994,137.327,121.3276,53.83284,48.151095999999995,15.9994,54.8,1115.0,1060.2,416.646,434.2152,54.8,2.0,16.0,14.0,11.8,5.88,16.0,2.0,6.0,4.0,3.3,1.56,2.0,66.0,215.0,149.0,114.0,57.6,66.0,0.89,3.44,2.55,2.5520000000000005,1.0655999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.6799999999999997,4.0,0.0,10.0,10.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,5.8,2.28,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.4,0.8399999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.4,0.8399999999999999,2.0,9.105,63.59,54.485,25.43433333333,19.595199999995998,9.105,0.0,0.464,0.464,0.046400000000000004,0.08352000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,90.7,94.44000000000001,12.0
mp-19027,Na5CoSO2,1.378399999999999,-1.272089747155172,Na5 Co1 S1 O2,8.0,27.0,19.0,12.666666666666666,3.9259259259259256,11.0,2.0,88.0,86.0,36.666666666666664,38.51851851851852,2.0,15.9994,58.933195,42.933794999999996,26.43842682222222,8.471409190123454,22.98976928,54.8,1768.0,1713.2,457.81222222222226,291.1528395061728,370.87,1.0,16.0,15.0,6.888888888888889,6.5432098765432105,1.0,2.0,4.0,2.0,2.888888888888889,0.39506172839506176,3.0,66.0,166.0,100.0,132.55555555555554,37.160493827160494,166.0,0.93,3.44,2.51,1.7766666666666664,0.9407407407407405,0.93,1.0,2.0,1.0,1.4444444444444444,0.4938271604938272,1.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,7.0,7.0,0.7777777777777778,1.382716049382716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.5555555555555554,2.839506172839506,1.0,0.0,1.0,1.0,0.5555555555555556,0.4938271604938272,1.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,3.0,3.0,0.3333333333333333,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5555555555555556,0.6172839506172839,1.0,9.105,29.2433333333,20.1383333333,22.27317129627778,8.525447530851851,29.2433333333,0.0,2.202,2.202,0.24466666666666667,0.434962962962963,0.0,0.0,1.5484712,1.5484712,0.17205235555555556,0.30587085432098765,0.0,12.0,229.0,217.0,159.22222222222223,85.25925925925925,229.0
mp-554313,Nd2Te2W2O13,3.417399999999999,-2.479931707807018,Nd2 Te2 W2 O13,8.0,74.0,66.0,25.05263157894737,23.33518005540166,8.0,19.0,90.0,71.0,76.36842105263158,17.41828254847646,87.0,15.9994,183.84,167.8406,58.91348421052631,58.724536288088636,15.9994,54.8,3695.0,3640.2,638.7221052631579,799.0513019390581,54.8,3.0,16.0,13.0,13.578947368421053,3.8227146814404427,16.0,2.0,6.0,4.0,3.1578947368421053,1.584487534626039,2.0,66.0,201.0,135.0,97.89473684210526,43.64542936288089,66.0,1.14,3.44,2.3,2.943157894736842,0.6798891966759002,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.1578947368421053,1.3296398891966759,4.0,0.0,10.0,10.0,1.4736842105263157,2.326869806094183,0.0,0.0,14.0,14.0,1.894736842105263,2.9916897506925206,0.0,6.0,20.0,14.0,8.526315789473685,3.9889196675900283,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5789473684210527,0.6648199445983379,2.0,0.0,6.0,6.0,0.631578947368421,1.1301939058171744,0.0,0.0,10.0,10.0,1.0526315789473684,1.8836565096952909,0.0,2.0,10.0,8.0,3.263157894736842,1.9944598337950137,2.0,9.105,34.81,25.705000000000002,15.242719298242106,8.398984302857619,9.105,0.0,0.464,0.464,0.048842105263157895,0.08740166204986148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,68.73684210526316,77.6398891966759,12.0
